pid,title,brand,category,sub_category,description,actual_price,average_rating,discount,selling_price,Color,Ideal For,Maximum Age,Minimum Age,Occasion,Season,Size,Suitable For,Type,Style,images,url
CTPFVZHEKGQ2F67Q,nu-Lite Satin Tie & Cufflink  (Blue),,Clothing and Accessories,Clothing Accessories,,"2,469",2.7,79% off,499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,[],https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm120b01965b0db?pid=CTPFVZHEKGQ2F67Q&lid=LSTCTPFVZHEKGQ2F67Q8CZWGP&marketplace=FLIPKART&srno=b_2_47&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZHEKGQ2F67Q.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFW6365D8JPGY5,nu-Lite Satin Tie Pin Set  (Pink),,Clothing and Accessories,Clothing Accessories,,"2,999",2.7,82% off,539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,[],https://www.flipkart.com/nu-lite-satin-tie-pin-set/p/itma59d0e4e2bbdb?pid=CTPFW6365D8JPGY5&lid=LSTCTPFW6365D8JPGY5HMQK1Y&marketplace=FLIPKART&srno=b_2_48&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFW6365D8JPGY5.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFVZT9ZYJB4WJZ,nu-Lite Satin Tie & Cufflink  (Multicolor),,Clothing and Accessories,Clothing Accessories,"Wearing an elegant man tie is an effective way to make you look charming and energetic. nu-Lite includes an amazing range of formal/casual slim neckties with pocket square for men. Further the classy & stylish appeal of these ties will certainly appeal to all & is bound to turn all heads. Adding complementing pocket square will enhance overall attire. It looks great with any dress or button up shirt. We have an enormous selection of ties to choose from, you can find the most elegant necktie designs and colors for each season of the year. These ties looks good with most shirts, winning you compliments wherever you go. Comes with elegant primary packing, great choice for gifting purpose. Each set comes with:","3,299",2.7,81% off,599,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/w/j/z/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26gmkpy6ck.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/w/j/z/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp267npeh6wz.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/w/j/z/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp268yynrjuh.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm16eb654080f82?pid=CTPFVZT9ZYJB4WJZ&lid=LSTCTPFVZT9ZYJB4WJZAXRD8M&marketplace=FLIPKART&srno=b_2_49&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZT9ZYJB4WJZ.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFVSTDBD7ZUHSB,nu-Lite Satin Tie & Cufflink  (Multicolor),,Clothing and Accessories,Clothing Accessories,,"2,469",2.7,79% off,499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kfbfr0w0/cufflink-tie-pin/h/s/b/men-s-micro-polyester-necktie-set-with-pocket-square-lapel-pin-original-imafvsyhs4ru3hxh.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kfbfr0w0/cufflink-tie-pin/h/s/b/men-s-micro-polyester-necktie-set-with-pocket-square-lapel-pin-original-imafvsyhbxsgj6gr.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm86833e2ad25fa?pid=CTPFVSTDBD7ZUHSB&lid=LSTCTPFVSTDBD7ZUHSBCWGXIR&marketplace=FLIPKART&srno=b_2_50&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVSTDBD7ZUHSB.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFVPHMVR9VQP2B,nu-Lite Satin Tie & Cufflink  (Pink),,Clothing and Accessories,Clothing Accessories,,"1,539",2.7,77% off,349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/p/2/b/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvps9mgf7gfkq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf5pzm80/cufflink-tie-pin/v/n/y/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvzusvwzkud3z.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itmfd4fb905393f7?pid=CTPFVPHMVR9VQP2B&lid=LSTCTPFVPHMVR9VQP2BM4LIPN&marketplace=FLIPKART&srno=b_2_51&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVPHMVR9VQP2B.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFVTZ9GYNEDU54,"nu-Lite Satin Tie & Cufflink  (Red, Blue)",,Clothing and Accessories,Clothing Accessories,"We NextEdgeRetails are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles (neckties,bow ties,tie sets,etc.) for sell which are bound to meet your needs, you can click our brand name nu-Lite to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style. Wearing an elegant man tie is an effective way to make you look charming and energetic. Be stylish and make a new style statement with nu-Lite that includes a great range of formal/casual slim neckties with pocket square for men. These ties looks good with most shirts, winning you compliments wherever you go and it. Comes with elegant primary packing of wooden box, it's a great choice for gifting purpose.  Material: Wrinkle-resistant with ultra-fine POLYESTER microfiber, looks and feels like silk and even more durable.  OCCASIONS: nu-Lite ties collection are great choices for formal, casual and less formal occasions, such as office events, dinner dates, and simple day to day activities and also for Wedding, Engagement, Prom Ball Party, Business, Office, Meeting, Birthday Gifts, Holiday Presents, Thanks Giving, Christmas, Events Dressing.  HOW TO CARE: Dry Cleaning Recommended and Before the first use please use Low Temperature Ironing to smooth the wrinkles.  NOTE: In case you don't like the ties simply send them back, our team is here for any question.","3,019",2.7,76% off,699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kfcv6vk0/cufflink-tie-pin/u/5/4/men-s-micro-polyester-casual-formal-printed-necktie-set-with-original-imafvuakhmdqvs4d.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kfcv6vk0/cufflink-tie-pin/u/5/4/men-s-micro-polyester-casual-formal-printed-necktie-set-with-original-imafvuakcjuyfzfv.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm5773779e4aa7a?pid=CTPFVTZ9GYNEDU54&lid=LSTCTPFVTZ9GYNEDU54FKMVQV&marketplace=FLIPKART&srno=b_2_52&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVTZ9GYNEDU54.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFVZTZNFBGXUMD,nu-Lite Satin Tie & Cufflink  (Red),,Clothing and Accessories,Clothing Accessories,"We NextEdgeRetails are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles (neckties,bow ties,tie sets,etc.) for sell which are bound to meet your needs, you can click our brand name nu-Lite to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style. Wearing an elegant man tie is an effective way to make you look charming and energetic. Be stylish and make a new style statement with nu-Lite that includes a great range of formal/casual slim neckties with pocket square for men. These ties looks good with most shirts, winning you compliments wherever you go and it. Comes with elegant primary packing of wooden box, it's a great choice for gifting purpose. Material: Wrinkle-resistant with ultra-fine POLYESTER microfiber, looks and feels like silk and even more durable OCCASIONS: nu-Lite ties collection are great choices for formal, casual and less formal occasions, such as office events, dinner dates, and simple day to day activities and also for Wedding, Engagement, Prom Ball Party, Business, Office, Meeting, Birthday Gifts, Holiday Presents, Thanks Giving, Christmas, Events Dressing. HOW TO CARE: Dry Cleaning Recommended and Before the first use please use Low Temperature Ironing to smooth the wrinkles. NOTE: In case you don't like the ties simply send them back, our team is here for any question.","2,469",2.7,79% off,499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/u/m/d/men-s-micro-polyester-stripped-necktie-set-with-pocket-square-original-imafvp26hzj2stxz.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/u/m/d/men-s-micro-polyester-stripped-necktie-set-with-pocket-square-original-imafvp26hhrkyegy.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itmada541a7fb706?pid=CTPFVZTZNFBGXUMD&lid=LSTCTPFVZTZNFBGXUMDQ27J6W&marketplace=FLIPKART&srno=b_2_53&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZTZNFBGXUMD.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFVUFZKYWWSW7M,nu-Lite Satin Tie & Cufflink  (Yellow),,Clothing and Accessories,Clothing Accessories,,"3,019",2.7,80% off,599,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kfcv6vk0/cufflink-tie-pin/w/7/m/men-s-micro-polyester-casual-formal-printed-necktie-set-with-original-imafvuafgqmg8vuh.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kfcv6vk0/cufflink-tie-pin/w/7/m/men-s-micro-polyester-casual-formal-printed-necktie-set-with-original-imafvuaf3mf2d8vr.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itmc4a978890dc91?pid=CTPFVUFZKYWWSW7M&lid=LSTCTPFVUFZKYWWSW7MPUU4SJ&marketplace=FLIPKART&srno=b_2_54&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVUFZKYWWSW7M.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFVZTBCHWHDMGJ,nu-Lite Satin Tie & Cufflink  (Blue),,Clothing and Accessories,Clothing Accessories,"Wearing an elegant man tie is an effective way to make you look charming and energetic. nu-Lite includes an amazing range of formal/casual slim neckties with pocket square for men. Further the classy & stylish appeal of these ties will certainly appeal to all & is bound to turn all heads. Adding complementing pocket square will enhance overall attire. It looks great with any dress or button up shirt. We have an enormous selection of ties to choose from, you can find the most elegant necktie designs and colors for each season of the year. These ties looks good with most shirts, winning you compliments wherever you go. Comes with elegant primary packing, great choice for gifting purpose. Each set comes with:","3,299",2.7,81% off,599,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/m/g/j/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp263hrgkfht.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/m/g/j/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26hhqvgwvd.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/m/g/j/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26p6fmsps2.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm4da1078337d6d?pid=CTPFVZTBCHWHDMGJ&lid=LSTCTPFVZTBCHWHDMGJY53PNI&marketplace=FLIPKART&srno=b_2_55&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZTBCHWHDMGJ.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFVQSGZGPHUEFX,nu-Lite Satin Tie & Cufflink  (Black),,Clothing and Accessories,Clothing Accessories,"We are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles (neckties,bow ties,tie sets,etc.) for sell which are bound to meet your needs, you can click our brand name Axlon to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style. Wearing an elegant man tie is an effective way to make you look charming and energetic. Be stylish and make a new style statement with Axlon that includes a great range of formal/casual slim neckties with pocket square for men. These ties looks good with most shirts, winning you compliments wherever you go and it. Comes with elegant primary packing of wooden box, it's a great choice for gifting purpose.  Material: Wrinkle-resistant with ultra-fine POLYESTER microfiber, looks and feels like silk and even more durable.  OCCASIONS: Axlon ties collection are great choices for formal, casual and less formal occasions, such as office events, dinner dates, and simple day to day activities and also for Wedding, Engagement, Prom Ball Party, Business, Office, Meeting, Birthday Gifts, Holiday Presents, Thanks Giving, Christmas, Events Dressing.  HOW TO CARE: Dry Cleaning Recommended and Before the first use please use Low Temperature Ironing to smooth the wrinkles.  NOTE: In case you don't like the ties simply send them back, our team is here for any question.","2,469",3.3,79% off,499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kfa0b680/cufflink-tie-pin/e/f/x/men-s-stripped-micro-polyester-necktie-set-with-pocket-square-original-imafvrb6b4zdcnr5.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kfa0b680/cufflink-tie-pin/e/f/x/men-s-stripped-micro-polyester-necktie-set-with-pocket-square-original-imafvrb6gxsphasn.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm86f4c924c7c10?pid=CTPFVQSGZGPHUEFX&lid=LSTCTPFVQSGZGPHUEFXDKZGWC&marketplace=FLIPKART&srno=b_2_56&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVQSGZGPHUEFX.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFVZTBN4GRZKXH,nu-Lite Satin Tie & Cufflink  (Red),,Clothing and Accessories,Clothing Accessories,"Wearing an elegant man tie is an effective way to make you look charming and energetic. nu-Lite includes an amazing range of formal/casual slim neckties with pocket square for men. Further the classy & stylish appeal of these ties will certainly appeal to all & is bound to turn all heads. Adding complementing pocket square will enhance overall attire. It looks great with any dress or button up shirt. We have an enormous selection of ties to choose from, you can find the most elegant necktie designs and colors for each season of the year. These ties looks good with most shirts, winning you compliments wherever you go. Comes with elegant primary packing, great choice for gifting purpose. Each set comes with:","3,299",2.7,84% off,499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/k/x/h/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26k3tqzzhh.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/k/x/h/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26c4vrec6z.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/k/x/h/formal-casual-printed-polyester-necktie-set-with-pocket-square-original-imafvp26h9xenhpg.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm7658eebdacc93?pid=CTPFVZTBN4GRZKXH&lid=LSTCTPFVZTBN4GRZKXHHWIBDJ&marketplace=FLIPKART&srno=b_2_57&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZTBN4GRZKXH.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFVZTKAE4MZ8VM,nu-Lite Satin Tie & Cufflink  (Black),,Clothing and Accessories,Clothing Accessories,"Provides you nu-Lite men Necktie, Pocket Square, Cufflink. The tie is often the centerpiece of the dress, it's important to choose your tie wisely. These fashion accessory kits are a way to step up your wardrobe and make the perfect gift (even if it's for yourself). Either it is or a formal occasion, our classy accessory set will never fail to add that touch of class to your personality. You can wear this for long hours without any discomfort. The tie has sophisticated design and colour. Comes with elegant primary packing, great choice for gifting purpose. Each set comes with:","2,469",2.7,79% off,499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/8/v/m/formal-casual-printed-satin-necktie-set-with-pocket-square-lapel-original-imafvp26zn9ugraq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/8/v/m/formal-casual-printed-satin-necktie-set-with-pocket-square-lapel-original-imafvp26bafjuwmj.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm0755ecf32cb0c?pid=CTPFVZTKAE4MZ8VM&lid=LSTCTPFVZTKAE4MZ8VMVO8F4G&marketplace=FLIPKART&srno=b_2_58&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZTKAE4MZ8VM.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFW3TYNYEDKBV8,nu-Lite Satin Tie Pin Set  (Blue),,Clothing and Accessories,Clothing Accessories,,"1,539",2.7,77% off,349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kfpq5jk0/cufflink-tie-pin/b/v/8/men-s-micro-polyester-paisley-necktie-set-with-pocket-square-and-original-imafw3wkhegynvsx.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kex5ci80/cufflink-tie-pin/p/e/n/men-s-micro-polyester-paisley-necktie-set-with-pocket-square-and-original-imafvgya5z5jggm6.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-pin-set/p/itmcfb8903ecec38?pid=CTPFW3TYNYEDKBV8&lid=LSTCTPFW3TYNYEDKBV8EVB1A9&marketplace=FLIPKART&srno=b_2_59&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFW3TYNYEDKBV8.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFVPKKWBZUCH7Y,nu-Lite Satin Tie Pin Set  (Green),,Clothing and Accessories,Clothing Accessories,"We NextEdgeRetails are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles (neckties,bow ties,tie sets,etc.) for sell which are bound to meet your needs, you can click our brand name nu-Lite to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style. Wearing an elegant man tie is an effective way to make you look charming and energetic. Be stylish and make a new style statement with nu-Lite that includes a great range of formal/casual slim neckties with pocket square for men. These ties looks good with most shirts, winning you compliments wherever you go and it. Comes with elegant primary packing of wooden box, it's a great choice for gifting purpose. Material: Wrinkle-resistant with ultra-fine POLYESTER microfiber, looks and feels like silk and even more durable OCCASIONS: nu-Lite ties collection are great choices for formal, casual and less formal occasions, such as office events, dinner dates, and simple day to day activities and also for Wedding, Engagement, Prom Ball Party, Business, Office, Meeting, Birthday Gifts, Holiday Presents, Thanks Giving, Christmas, Events Dressing. HOW TO CARE: Dry Cleaning Recommended and Before the first use please use Low Temperature Ironing to smooth the wrinkles. NOTE: In case you don't like the ties simply send them back, our team is here for any question.","1,539",4.3,77% off,349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kfbfr0w0/cufflink-tie-pin/h/7/y/men-s-micro-polyester-floral-necktie-set-with-pocket-square-and-original-imafvtfjyadrmwxj.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/keykscw0/cufflink-tie-pin/x/s/x/men-s-micro-polyester-floral-necktie-set-with-pocket-square-and-original-imafvgbf5dq4t5fk.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-pin-set/p/itm655c044fa6498?pid=CTPFVPKKWBZUCH7Y&lid=LSTCTPFVPKKWBZUCH7YAQWW14&marketplace=FLIPKART&srno=b_2_60&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVPKKWBZUCH7Y.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFVZGY4PQHQNFH,nu-Lite Satin Tie & Cufflink  (Grey),,Clothing and Accessories,Clothing Accessories,"We NextEdgeRetails are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles (neckties,bow ties,tie sets,etc.) for sell which are bound to meet your needs, you can click our brand name nu-Lite to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style. Wearing an elegant man tie is an effective way to make you look charming and energetic. Be stylish and make a new style statement with nu-Lite that includes a great range of formal/casual slim neckties with pocket square for men. These ties looks good with most shirts, winning you compliments wherever you go and it. Comes with elegant primary packing of wooden box, it's a great choice for gifting purpose. Material: Wrinkle-resistant with ultra-fine POLYESTER microfiber, looks and feels like silk and even more durable OCCASIONS: nu-Lite ties collection are great choices for formal, casual and less formal occasions, such as office events, dinner dates, and simple day to day activities and also for Wedding, Engagement, Prom Ball Party, Business, Office, Meeting, Birthday Gifts, Holiday Presents, Thanks Giving, Christmas, Events Dressing. HOW TO CARE: Dry Cleaning Recommended and Before the first use please use Low Temperature Ironing to smooth the wrinkles. NOTE: In case you don't like the ties simply send them back, our team is here for any question.","2,469",2.7,79% off,499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/n/f/h/men-s-stripped-micro-polyester-necktie-set-with-pocket-square-original-imafvp2btcdghnhn.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/n/f/h/men-s-stripped-micro-polyester-necktie-set-with-pocket-square-original-imafvp2b4fh9jwcj.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/n/f/h/men-s-stripped-micro-polyester-necktie-set-with-pocket-square-original-imafvp2bkndvyht8.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itmdff8945219e23?pid=CTPFVZGY4PQHQNFH&lid=LSTCTPFVZGY4PQHQNFHVRRNRA&marketplace=FLIPKART&srno=b_2_61&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZGY4PQHQNFH.SEARCH&ssid=e3e90b3uw00000001612116339743
CTPFVPH2JGZRW6FV,nu-Lite Satin Tie & Cufflink  (Pink),,Clothing and Accessories,Clothing Accessories,"We NextEdgeRetails are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles (neckties,bow ties,tie sets,etc.) for sell which are bound to meet your needs, you can click our brand name nu-Lite to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style. Wearing an elegant man tie is an effective way to make you look charming and energetic. Be stylish and make a new style statement with nu-Lite that includes a great range of formal/casual slim neckties with pocket square for men. These ties looks good with most shirts, winning you compliments wherever you go and it. Comes with elegant primary packing of wooden box, it's a great choice for gifting purpose. Material: Wrinkle-resistant with ultra-fine POLYESTER microfiber, looks and feels like silk and even more durable OCCASIONS: nu-Lite ties collection are great choices for formal, casual and less formal occasions, such as office events, dinner dates, and simple day to day activities and also for Wedding, Engagement, Prom Ball Party, Business, Office, Meeting, Birthday Gifts, Holiday Presents, Thanks Giving, Christmas, Events Dressing. HOW TO CARE: Dry Cleaning Recommended and Before the first use please use Low Temperature Ironing to smooth the wrinkles. NOTE: In case you don't like the ties simply send them back, our team is here for any question.","2,499",2.7,80% off,499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/6/f/v/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvqy5qah8zy5n.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/6/f/v/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvqy6p7yrw6qm.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/6/f/v/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvqy74ymuptzz.jpeg?q=70']",https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm754e127525ab4?pid=CTPFVPH2JGZRW6FV&lid=LSTCTPFVPH2JGZRW6FVGDEZDJ&marketplace=FLIPKART&srno=b_2_62&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVPH2JGZRW6FV.SEARCH&ssid=e3e90b3uw00000001612116339743
